Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Anuales,Yuca,Urabá,1995,Apartadó,"200,00","200,00","3600,00"
Anuales,Yuca,Urabá,1995,Arboletes,"300,00","300,00","4500,00"
Anuales,Yuca,Bajo Cauca,1995,Cáceres,"850,00","850,00","15300,00"
Anuales,Yuca,Magdalena Medio,1995,Caracolí,"150,00","150,00","2250,00"
Anuales,Yuca,Urabá,1995,Carepa,"80,00","80,00","1440,00"
Anuales,Yuca,Bajo Cauca,1995,Caucasia,"900,00","900,00","12600,00"
Anuales,Yuca,Urabá,1995,Chigorodó,"200,00","200,00","4400,00"
Anuales,Yuca,Nordeste,1995,Cisneros,"32,00","32,00","640,00"
Anuales,Yuca,Suroeste,1995,Ciudad Bolívar,"30,00","30,00","450,00"
Anuales,Yuca,Oriente,1995,Cocorná,"320,00","320,00","5760,00"
Anuales,Yuca,Occidente,1995,Dabeiba,"200,00","200,00","2400,00"
Anuales,Yuca,Bajo Cauca,1995,El Bagre,"950,00","950,00","17100,00"
Anuales,Yuca,Oriente,1995,El Carmen de Viboral,"282,00","260,00","5460,00"
Anuales,Yuca,Suroeste,1995,Hispania,"2,00","2,00","36,00"
Anuales,Yuca,Norte,1995,Ituango,"60,00","60,00","720,00"
Anuales,Yuca,Magdalena Medio,1995,Maceo,"120,00","120,00","1440,00"
Anuales,Yuca,Urabá,1995,Mutatá,"1167,00","1167,00","23340,00"
Anuales,Yuca,Bajo Cauca,1995,Nechí,"160,00","160,00","1600,00"
Anuales,Yuca,Urabá,1995,Necoclí,"450,00","450,00","6750,00"
Anuales,Yuca,Magdalena Medio,1995,Puerto Nare,"102,00","95,00","1710,00"
Anuales,Yuca,Magdalena Medio,1995,Puerto Triunfo,"23,00","23,00","414,00"
Anuales,Yuca,Nordeste,1995,Remedios,"100,00","100,00","1200,00"
Anuales,Yuca,Suroeste,1995,Salgar,"95,00","80,00","1440,00"
Anuales,Yuca,Oriente,1995,San Carlos,"60,00","60,00","1440,00"
Anuales,Yuca,Oriente,1995,San Francisco,"334,00","334,00","6012,00"
Anuales,Yuca,Occidente,1995,San Jerónimo,"47,00","47,00","940,00"
Anuales,Yuca,Urabá,1995,San Juan de Urabá,"300,00","300,00","4500,00"
Anuales,Yuca,Oriente,1995,San Luis,"500,00","500,00","10000,00"
Anuales,Yuca,Urabá,1995,San Pedro de Uraba,"450,00","450,00","7200,00"
Anuales,Yuca,Oriente,1995,San Rafael,"20,00","20,00","340,00"
Anuales,Yuca,Nordeste,1995,San Roque,"70,00","70,00","1260,00"
Anuales,Yuca,Nordeste,1995,Segovia,"260,00","260,00","3900,00"
Anuales,Yuca,Bajo Cauca,1995,Tarazá,"280,00","280,00","5040,00"
Anuales,Yuca,Suroeste,1995,Tarso,"24,00","24,00","288,00"
Anuales,Yuca,Suroeste,1995,Titiribí,"30,00","30,00","300,00"
Anuales,Yuca,Urabá,1995,Turbo,"350,00","350,00","7000,00"
Anuales,Yuca,Suroeste,1995,Urrao,"40,00","40,00","400,00"
Anuales,Yuca,Norte,1995,Valdivia,"100,00","100,00","2500,00"
Anuales,Yuca,Suroeste,1995,Valparaiso,"6,00","6,00","60,00"
Anuales,Yuca,Nordeste,1995,Vegachí,"80,00","80,00","960,00"
Anuales,Yuca,Suroeste,1995,Venecia,"12,00","12,00","108,00"
Anuales,Yuca,Nordeste,1995,Yalí,"50,00","50,00","750,00"
Anuales,Yuca,Nordeste,1995,Yolombó,"80,00","80,00","800,00"
Anuales,Yuca,Magdalena Medio,1995,Yondó,"1400,00","1400,00","28000,00"
Anuales,Yuca,Bajo Cauca,1995,Zaragoza,"750,00","750,00","13500,00"
Transitorios,Zanahoria,Oriente,1995,El Carmen de Viboral,"174,00","174,00","6960,00"
Transitorios,Zanahoria,Oriente,1995,El Santuario,"1000,00","1000,00","43500,00"
Transitorios,Zanahoria,Oriente,1995,Granada,"12,00","9,00","180,00"
Transitorios,Zanahoria,Oriente,1995,Marinilla,"230,00","230,00","8680,00"
Permanentes,Zapote,Occidente,1995,Sopetrán,"38,00","36,00","792,00"
Permanentes,Aguacate,Oriente,1996,Abejorral,"51,00","28,00","280,00"
Permanentes,Aguacate,Urabá,1996,Apartadó,"134,00","122,00","976,00"
Permanentes,Aguacate,Oriente,1996,El Retiro,"55,00","30,00","150,00"
Permanentes,Aguacate,Suroeste,1996,Montebello,"68,00","64,00","211,20"
Permanentes,Aguacate,Suroeste,1996,Santa Bárbara,"651,00","651,00","2187,40"
Permanentes,Aguacate,Norte,1996,Toledo,"18,00","18,00","14,40"
Permanentes,Aguacate,Urabá,1996,Turbo,"70,00","70,00","700,00"
Transitorios,Ajonjoli,Urabá,1996,San Pedro de Uraba,"29,00","29,00","18,90"
Transitorios,Arroz Tecnificado,Bajo Cauca,1996,Caucasia,"190,00","190,00","798,00"
Transitorios,Arroz Tecnificado,Urabá,1996,Chigorodó,"51,00","51,00","178,50"
Transitorios,Arroz Tecnificado,Bajo Cauca,1996,El Bagre,"450,00","450,00","2140,00"
Transitorios,Arroz Tecnificado,Bajo Cauca,1996,Nechí,"1935,00","1395,00","5022,00"
Transitorios,Arroz Tecnificado,Bajo Cauca,1996,Zaragoza,"250,00","250,00","1050,00"
Transitorios,Arroz Tradicional,Urabá,1996,Arboletes,"300,00","290,00","348,00"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,Caucasia,"750,00","750,00","1215,00"
Transitorios,Arroz Tradicional,Urabá,1996,Chigorodó,"51,00","51,00","173,40"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,El Bagre,"1600,00","1600,00","3440,00"
Transitorios,Arroz Tradicional,Urabá,1996,Mutatá,"70,50","35,50","45,30"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,Nechí,"700,00","600,00","1080,00"
Transitorios,Arroz Tradicional,Urabá,1996,Necoclí,"900,00","855,00","1282,50"
Transitorios,Arroz Tradicional,Urabá,1996,San Juan de Urabá,"600,00","600,00","1200,00"
Transitorios,Arroz Tradicional,Urabá,1996,San Pedro de Uraba,"830,00","830,00","1245,00"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,Tarazá,"20,00","20,00","30,00"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,Tarazá,"430,00","430,00","2106,00"
Transitorios,Arroz Tradicional,Urabá,1996,Turbo,"700,00","700,00","840,00"
Transitorios,Arroz Tradicional,Magdalena Medio,1996,Yondó,"70,00","70,00","285,00"
Transitorios,Arroz Tradicional,Bajo Cauca,1996,Zaragoza,"1434,00","1434,00","1720,80"
Transitorios,Arveja,Oriente,1996,El Santuario,"240,00","230,00","1150,00"
Permanentes,Banano Criollo,Occidente,1996,Liborina,"487,00","486,00","1944,00"
Permanentes,Banano Exportación,Urabá,1996,Chigorodó,"4532,90","4532,90","157160,20"
Transitorios,Brócoli,Oriente,1996,Marinilla,"4,50","4,00","100,00"
Permanentes,Cacao,Urabá,1996,Apartadó,"2330,00","2250,00","900,00"
Permanentes,Cacao,Oriente,1996,Argelia,"193,00","174,00","52,20"
Permanentes,Cacao,Magdalena Medio,1996,Caracolí,"220,00","220,00","77,00"
Permanentes,Cacao,Bajo Cauca,1996,Caucasia,"30,00","30,00","15,00"
Permanentes,Cacao,Urabá,1996,Chigorodó,"47,00","47,00","16,50"
Permanentes,Cacao,Nordeste,1996,Cisneros,"40,00","40,00","22,00"
Permanentes,Cacao,Occidente,1996,Dabeiba,"352,00","352,00","176,00"
Permanentes,Cacao,Suroeste,1996,Fredonia,"85,00","85,00","42,00"
Permanentes,Cacao,Magdalena Medio,1996,Maceo,"452,00","450,00","180,00"
Permanentes,Cacao,Oriente,1996,Nariño,"152,00","152,00","53,20"
Permanentes,Cacao,Magdalena Medio,1996,Puerto Berrío,"73,00","73,00","21,90"
Permanentes,Cacao,Magdalena Medio,1996,Puerto Nare,"37,00","22,00","6,60"
Permanentes,Cacao,Suroeste,1996,Salgar,"8,00","8,00","4,80"
Permanentes,Cacao,Norte,1996,San Andrés de C.,"129,00","129,00","34,10"
Permanentes,Cacao,Oriente,1996,San Carlos,"60,00","60,00","24,00"
Permanentes,Cacao,Oriente,1996,San Luis,"50,00","50,00","10,00"
Permanentes,Cacao,Urabá,1996,San Pedro de Uraba,"76,00","66,00","23,10"
Permanentes,Cacao,Suroeste,1996,Támesis,"280,00","262,00","104,80"
Permanentes,Cacao,Bajo Cauca,1996,Tarazá,"22,00","20,00","10,00"
Permanentes,Cacao,Urabá,1996,Turbo,"237,00","237,00","90,10"
Permanentes,Cacao,Suroeste,1996,Urrao,"30,00","30,00","12,00"
Permanentes,Cacao,Norte,1996,Valdivia,"100,00","100,00","60,00"
Permanentes,Cacao,Suroeste,1996,Valparaiso,"160,00","160,00","56,00"
Permanentes,Cacao,Nordeste,1996,Vegachí,"25,00","23,00","11,50"
Permanentes,Cacao,Nordeste,1996,Yalí,"60,00","55,00","22,00"
Permanentes,Cacao,Magdalena Medio,1996,Yondó,"488,00","483,00","135,20"
Permanentes,Café,Oriente,1996,Abejorral,"5053,00","4933,00","4439,70"
Permanentes,Café,Occidente,1996,Abriaquí,"100,00","92,00","103,50"
Permanentes,Café,Oriente,1996,Alejandría,"546,00","521,00","468,90"
Permanentes,Café,Suroeste,1996,Amagá,"2424,00","2414,00","1689,80"
Permanentes,Café,Suroeste,1996,Andes,"14968,00","14224,00","14224,00"
Permanentes,Café,Suroeste,1996,Angelópolis,"1039,00","929,00","710,70"
Permanentes,Café,Norte,1996,Angostura,"1280,00","1240,00","1016,80"
Permanentes,Café,Nordeste,1996,Anorí,"217,00","207,00","186,30"
Permanentes,Café,Occidente,1996,Anzá,"1313,00","1286,00","1156,10"
Permanentes,Café,Oriente,1996,Argelia,"2735,00","2686,30","3022,10"
Permanentes,Café,Occidente,1996,Armenia,"1972,00","1942,00","776,80"
Permanentes,Café,Valle de Aburra,1996,Barbosa,"1801,00","1801,00","1260,70"
Permanentes,Café,Suroeste,1996,Betania,"7741,00","6901,00","5175,80"
Permanentes,Café,Suroeste,1996,Betulia,"6372,70","5167,40","4909,00"
Permanentes,Café,Norte,1996,Briceño,"832,00","810,00","708,80"
Permanentes,Café,Occidente,1996,Buriticá,"908,00","893,00","424,20"
Permanentes,Café,Occidente,1996,Caicedo,"1408,00","1360,00","952,00"
Permanentes,Café,Norte,1996,Campamento,"389,00","380,00","171,00"
Permanentes,Café,Occidente,1996,Cañasgordas,"3702,00","3624,00","2174,40"
Permanentes,Café,Magdalena Medio,1996,Caracolí,"210,00","210,00","105,00"
Permanentes,Café,Suroeste,1996,Caramanta,"1632,00","1631,00","1060,20"
Permanentes,Café,Nordeste,1996,Cisneros,"562,00","547,00","437,60"
Permanentes,Café,Suroeste,1996,Ciudad Bolívar,"10926,00","9884,00","10279,40"
Permanentes,Café,Oriente,1996,Cocorná,"1803,00","1586,00","1427,40"
Permanentes,Café,Oriente,1996,Concepción,"109,00","109,00","87,20"
Permanentes,Café,Suroeste,1996,Concordia,"7055,00","5975,00","5879,40"
Permanentes,Café,Occidente,1996,Dabeiba,"2900,00","2900,00","2900,00"
Permanentes,Café,Norte,1996,Don Matías,"181,00","181,00","117,70"
Permanentes,Café,Occidente,1996,Ebéjico,"3133,00","2613,00","2613,00"
Permanentes,Café,Oriente,1996,El Carmen de Viboral,"332,00","330,00","198,00"
Permanentes,Café,Oriente,1996,El Peñol,"453,00","443,00","398,70"
Permanentes,Café,Oriente,1996,El Retiro,"157,00","155,00","116,30"
Permanentes,Café,Suroeste,1996,Fredonia,"5165,00","4823,00","5049,70"
Permanentes,Café,Occidente,1996,Frontino,"974,00","950,00","1140,00"
Permanentes,Café,Occidente,1996,Giraldo,"568,00","561,00","490,90"
Permanentes,Café,Norte,1996,Gómez Plata,"778,00","758,00","833,80"
Permanentes,Café,Oriente,1996,Granada,"1742,00","1738,00","1738,00"
Permanentes,Café,Norte,1996,Guadalupe,"420,00","400,00","356,00"
Permanentes,Café,Occidente,1996,Heliconia,"2437,90","2272,90","1022,80"
Permanentes,Café,Suroeste,1996,Hispania,"1166,00","1163,00","1279,30"
Permanentes,Café,Norte,1996,Ituango,"3129,50","3092,80","2907,20"
Permanentes,Café,Suroeste,1996,Jardín,"3480,00","3480,00","4176,00"
Permanentes,Café,Suroeste,1996,Jericó,"2197,00","1827,00","2192,40"
Permanentes,Café,Oriente,1996,La Ceja,"1523,00","1516,00","1364,40"
Permanentes,Café,Occidente,1996,Liborina,"2272,00","2267,00","2040,30"
Permanentes,Café,Magdalena Medio,1996,Maceo,"748,00","729,00","510,30"
Permanentes,Café,Suroeste,1996,Montebello,"3505,00","3480,00","2262,00"
Permanentes,Café,Oriente,1996,Nariño,"3325,00","3325,00","2992,50"
Permanentes,Café,Occidente,1996,Peque,"824,00","793,00","555,10"
Permanentes,Café,Suroeste,1996,Pueblorrico,"2106,00","1926,00","2407,50"
Permanentes,Café,Occidente,1996,Sabanalarga,"1388,00","1388,00","1111,80"
Permanentes,Café,Suroeste,1996,Salgar,"8785,00","8104,00","10940,40"
Permanentes,Café,Norte,1996,San Andrés de C.,"1221,00","1173,00","1358,30"
Permanentes,Café,Oriente,1996,San Carlos,"1521,30","1491,60","1491,60"
Permanentes,Café,Oriente,1996,San Francisco,"500,00","500,00","325,00"
Permanentes,Café,Occidente,1996,San Jerónimo,"926,00","900,00","810,00"
Permanentes,Café,Oriente,1996,San Luis,"980,00","940,00","564,00"
Permanentes,Café,Oriente,1996,San Rafael,"2075,00","2053,00","1909,30"
Permanentes,Café,Nordeste,1996,San Roque,"1759,00","1733,00","1559,70"
Permanentes,Café,Suroeste,1996,Santa Bárbara,"3433,00","3321,00","1660,50"
Permanentes,Café,Occidente,1996,Santa Fe de Antioquia,"1400,00","1369,00","1642,80"
Permanentes,Café,Norte,1996,Santa Rosa de Osos,"155,00","142,00","124,30"
Permanentes,Café,Nordeste,1996,Santo Domingo,"1670,00","1653,00","1653,00"
Permanentes,Café,Oriente,1996,Sonsón,"3591,00","3516,00","1318,50"
Permanentes,Café,Occidente,1996,Sopetrán,"1203,00","1198,00","1078,20"
Permanentes,Café,Suroeste,1996,Támesis,"3922,00","3552,00","3108,00"
Permanentes,Café,Suroeste,1996,Tarso,"2425,00","2400,00","2700,00"
Permanentes,Café,Suroeste,1996,Titiribí,"1825,00","1820,00","1301,30"
Permanentes,Café,Norte,1996,Toledo,"944,40","936,40","889,60"
Permanentes,Café,Occidente,1996,Uramita,"1213,00","1213,00","1273,70"
Permanentes,Café,Suroeste,1996,Urrao,"1041,00","924,00","1233,50"
Permanentes,Café,Suroeste,1996,Valparaiso,"830,00","700,00","630,00"
Permanentes,Café,Nordeste,1996,Vegachí,"234,00","234,00","130,10"
Permanentes,Café,Suroeste,1996,Venecia,"2532,00","2369,00","2072,90"
Permanentes,Café,Nordeste,1996,Yalí,"313,50","313,50","172,40"
Permanentes,Café,Norte,1996,Yarumal,"834,00","781,00","751,30"
Permanentes,Café,Nordeste,1996,Yolombó,"1885,00","1831,00","1098,60"
Permanentes,Caña,Oriente,1996,Abejorral,"376,00","341,00","1705,00"
Permanentes,Caña,Occidente,1996,Abriaquí,"56,00","56,00","224,00"
Permanentes,Caña,Oriente,1996,Alejandría,"155,00","147,00","382,20"
Permanentes,Caña,Suroeste,1996,Amagá,"302,00","300,00","1200,00"
Permanentes,Caña,Nordeste,1996,Amalfi,"671,00","651,00","1757,70"
Permanentes,Caña,Suroeste,1996,Andes,"334,00","201,50","1450,80"
Permanentes,Caña,Suroeste,1996,Angelópolis,"140,00","137,00","766,90"
Permanentes,Caña,Norte,1996,Angostura,"1441,00","1061,00","4244,00"
Permanentes,Caña,Nordeste,1996,Anorí,"912,00","887,00","2217,50"
Permanentes,Caña,Occidente,1996,Anzá,"10,50","10,50","12,60"
Permanentes,Caña,Oriente,1996,Argelia,"315,00","275,00","1155,00"
Permanentes,Caña,Occidente,1996,Armenia,"55,00","55,00","247,50"
Permanentes,Caña,Valle de Aburra,1996,Barbosa,"819,00","813,00","3252,00"
Permanentes,Caña,Suroeste,1996,Betania,"70,00","46,00","276,00"
Permanentes,Caña,Suroeste,1996,Betulia,"125,00","53,00","259,70"
Permanentes,Caña,Norte,1996,Briceño,"243,00","177,00","531,00"
Permanentes,Caña,Occidente,1996,Buriticá,"42,00","34,00","102,00"
Permanentes,Caña,Occidente,1996,Caicedo,"105,00","96,00","144,00"
Permanentes,Caña,Norte,1996,Campamento,"4926,00","3679,00","10301,20"
Permanentes,Caña,Occidente,1996,Cañasgordas,"98,00","87,00","243,60"
Permanentes,Caña,Magdalena Medio,1996,Caracolí,"62,00","54,00","156,60"
Permanentes,Caña,Suroeste,1996,Caramanta,"140,00","140,00","392,00"
Permanentes,Caña,Nordeste,1996,Cisneros,"700,00","690,00","2967,00"
Permanentes,Caña,Suroeste,1996,Ciudad Bolívar,"330,00","198,00","990,00"
Permanentes,Caña,Oriente,1996,Cocorná,"1803,00","1780,00","4806,00"
Permanentes,Caña,Oriente,1996,Concepción,"110,00","110,00","220,00"
Permanentes,Caña,Suroeste,1996,Concordia,"500,00","300,00","1680,00"
Permanentes,Caña,Occidente,1996,Dabeiba,"954,00","934,00","5137,00"
Permanentes,Caña,Norte,1996,Don Matías,"100,00","90,00","328,50"
Permanentes,Caña,Occidente,1996,Ebéjico,"924,00","919,00","3676,00"
Permanentes,Caña,Oriente,1996,El Carmen de Viboral,"258,00","257,00","514,00"
Permanentes,Caña,Suroeste,1996,Fredonia,"35,00","35,00","140,00"
Permanentes,Caña,Occidente,1996,Frontino,"1897,00","1867,00","14002,50"
Permanentes,Caña,Norte,1996,Gómez Plata,"285,00","265,00","1060,00"
Permanentes,Caña,Oriente,1996,Granada,"1361,00","1343,00","3491,80"
Permanentes,Caña,Norte,1996,Guadalupe,"277,00","262,00","983,50"
Permanentes,Caña,Occidente,1996,Heliconia,"235,00","235,00","517,00"
Permanentes,Caña,Suroeste,1996,Hispania,"98,50","64,50","387,00"
Permanentes,Caña,Norte,1996,Ituango,"408,00","298,00","894,00"
Permanentes,Caña,Suroeste,1996,Jardín,"154,00","94,00","470,00"
Permanentes,Caña,Occidente,1996,Liborina,"201,00","69,00","125,60"
Permanentes,Caña,Magdalena Medio,1996,Maceo,"507,00","477,00","1908,00"
Permanentes,Caña,Oriente,1996,Nariño,"838,00","753,00","2259,00"
Permanentes,Caña,Suroeste,1996,Pueblorrico,"301,00","193,00","772,00"
Permanentes,Caña,Occidente,1996,Sabanalarga,"34,00","34,00","71,40"
Permanentes,Caña,Suroeste,1996,Salgar,"400,00","363,00","2722,50"
Permanentes,Caña,Norte,1996,San Andrés de C.,"292,50","219,00","525,60"
Permanentes,Caña,Oriente,1996,San Carlos,"607,00","600,00","1980,00"
Permanentes,Caña,Oriente,1996,San Francisco,"40,50","40,50","81,00"
Permanentes,Caña,Oriente,1996,San Luis,"335,00","328,50","630,70"
Permanentes,Caña,Oriente,1996,San Rafael,"305,00","257,00","1028,00"
Permanentes,Caña,Nordeste,1996,San Roque,"2415,00","2415,00","10553,60"
Permanentes,Caña,Suroeste,1996,Santa Bárbara,"240,00","223,00","713,60"
Permanentes,Caña,Occidente,1996,Santa Fe de Antioquia,"37,00","37,00","44,40"
Permanentes,Caña,Norte,1996,Santa Rosa de Osos,"138,00","136,00","544,00"
Permanentes,Caña,Nordeste,1996,Santo Domingo,"1878,00","1870,00","6545,00"
Permanentes,Caña,Oriente,1996,Sonsón,"713,00","708,00","2973,60"
Permanentes,Caña,Suroeste,1996,Támesis,"240,00","240,00","960,00"
Permanentes,Caña,Suroeste,1996,Tarso,"129,00","124,00","496,00"
Permanentes,Caña,Suroeste,1996,Titiribí,"242,00","242,00","847,00"
Permanentes,Caña,Norte,1996,Toledo,"120,00","85,00","204,00"
Permanentes,Caña,Occidente,1996,Uramita,"248,00","236,00","1180,00"
Permanentes,Caña,Suroeste,1996,Urrao,"910,00","623,00","2990,40"
Permanentes,Caña,Norte,1996,Valdivia,"70,00","70,00","175,00"
Permanentes,Caña,Suroeste,1996,Valparaiso,"351,00","346,00","968,80"
Permanentes,Caña,Nordeste,1996,Vegachí,"730,00","715,00","2145,00"
Permanentes,Caña,Nordeste,1996,Yalí,"1029,00","866,00","4330,00"
Permanentes,Caña,Norte,1996,Yarumal,"737,00","532,00","1862,00"
Permanentes,Caña,Nordeste,1996,Yolombó,"3535,00","3465,00","15592,50"
Permanentes,Caña Para Miel,Nordeste,1996,Vegachí,"1110,00","885,00","97350,00"
Permanentes,Caña Para Miel,Nordeste,1996,Yalí,"1320,00","1080,00","108000,00"
Permanentes,Caucho,Bajo Cauca,1996,Tarazá,"185,00","0,00","0,00"
Permanentes,Cebolla Junca,Valle de Aburra,1996,Barbosa,"20,00","19,50","731,30"
Permanentes,Cebolla Junca,Occidente,1996,Buriticá,"3,50","3,50","140,00"
Permanentes,Cebolla Junca,Occidente,1996,Dabeiba,"5,30","2,30","64,40"
Permanentes,Cebolla Junca,Occidente,1996,Giraldo,"17,00","16,00","576,00"
Permanentes,Chirimoya,Occidente,1996,Santa Fe de Antioquia,"29,00","25,00","50,00"
Transitorios,Chócolo,Oriente,1996,El Carmen de Viboral,"1840,00","1840,00","12880,00"
Transitorios,Chócolo,Oriente,1996,Guarne,"400,00","400,00","3200,00"
Transitorios,Chócolo,Oriente,1996,Marinilla,"1800,00","1800,00","14400,00"
Transitorios,Chócolo,Oriente,1996,Sonsón,"400,00","400,00","2000,00"
Transitorios,Cilantro,Occidente,1996,Giraldo,"2,00","2,00","15,00"
Permanentes,Coco,Urabá,1996,Necoclí,"430,00","380,00","1520,00"
Permanentes,Coco,Urabá,1996,San Juan de Urabá,"850,00","825,00","6600,00"
Permanentes,Coco,Urabá,1996,San Pedro de Uraba,"78,00","78,00","499,20"
Permanentes,Coco,Bajo Cauca,1996,Tarazá,"100,00","75,00","150,00"
Transitorios,Coliflor,Oriente,1996,Marinilla,"10,00","10,00","300,00"
Permanentes,Curuba,Suroeste,1996,Urrao,"8,00","7,00","49,00"
Permanentes,Esparrago,Suroeste,1996,Jardín,"9,00","5,00","25,00"
Permanentes,Esparrago,Suroeste,1996,Urrao,"48,00","48,00","192,00"
Permanentes,Fique,Oriente,1996,Alejandría,"146,00","146,00","292,00"
Permanentes,Fique,Valle de Aburra,1996,Barbosa,"188,00","103,00","257,50"
Permanentes,Fique,Oriente,1996,Concepción,"130,00","130,00","325,00"
Permanentes,Fique,Oriente,1996,El Peñol,"107,00","105,00","157,50"
Permanentes,Fique,Oriente,1996,Guarne,"115,00","115,00","287,50"
Permanentes,Fique,Oriente,1996,San Rafael,"76,30","26,00","77,70"
Permanentes,Fique,Oriente,1996,San Vicente,"508,00","310,00","620,00"
Permanentes,Fique,Suroeste,1996,Urrao,"190,00","165,00","330,00"
Permanentes,Fresa,Oriente,1996,Rionegro,"16,00","16,00","320,00"
Transitorios,Fríjol Arbustivo,Occidente,1996,Abriaquí,"160,00","160,00","97,60"
Transitorios,Fríjol Arbustivo,Oriente,1996,Alejandría,"45,00","43,00","55,90"
Transitorios,Fríjol Arbustivo,Suroeste,1996,Amagá,"30,00","30,00","14,40"
Transitorios,Fríjol Arbustivo,Nordeste,1996,Amalfi,"120,00","118,00","70,80"
Transitorios,Fríjol Arbustivo,Suroeste,1996,Andes,"75,00","70,00","48,80"
Transitorios,Fríjol Arbustivo,Suroeste,1996,Angelópolis,"20,00","18,00","9,90"
Transitorios,Fríjol Arbustivo,Norte,1996,Angostura,"15,00","15,00","18,00"
Transitorios,Fríjol Arbustivo,Nordeste,1996,Anorí,"40,00","40,00","24,00"
